Postcode,ACPR_code,ACPR_name,State,Strategy,"Service Offering
(26.09.2024)",# FGF Members,"# BFHs
(Employee Helpers)
within 30km","BFH 
Welcome Visit","NDIS 
Service Areas",F2F Signups,Local Care Management
4498,305,Darling Downs,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4500,303,Cabool,QLD,COMMUNITY,GREEN,9,3,YES,YES,YES,NO
4501,303,Cabool,QLD,COMMUNITY,GREEN,4,3,YES,YES,YES,NO
4502,303,Cabool,QLD,COMMUNITY,GREEN,2,3,YES,YES,YES,NO
4503,303,Cabool,QLD,COMMUNITY,GREEN,32,3,YES,YES,YES,NO
4504,303,Cabool,QLD,COMMUNITY,GREEN,4,3,YES,YES,YES,NO
4505,303,Cabool,QLD,COMMUNITY,GREEN,8,3,YES,YES,YES,NO
4506,303,Cabool,QLD,COMMUNITY,GREEN,2,2,YES,YES,YES,NO
4507,303,Cabool,QLD,COMMUNITY,ORANGE,9,4,YES,NO,YES,NO
4508,303,Cabool,QLD,COMMUNITY,GREEN,12,3,YES,YES,YES,NO
4509,303,Cabool,QLD,COMMUNITY,GREEN,52,3,YES,YES,YES,NO
4510,303,Cabool,QLD,COMMUNITY,GREEN,20,3,YES,YES,YES,YES
4511,303,Cabool,QLD,COMMUNITY,GREEN,2,2,YES,YES,YES,YES
4512,303,Cabool,QLD,COMMUNITY,ORANGE,0,1,YES,NO,YES,NO
4514,303,Cabool,QLD,COMMUNITY,ORANGE,3,0,NO,NO,YES,NO
4515,303,Cabool,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4516,303,Cabool,QLD,COMMUNITY,GREEN,0,3,YES,YES,YES,YES
4517,314,Sunshine Coast,QLD,COMMUNITY,GREEN,0,3,YES,YES,YES,YES
4518,314,Sunshine Coast,QLD,COMMUNITY,ORANGE,1,3,YES,NO,YES,NO
4519,314,Sunshine Coast,QLD,COMMUNITY,ORANGE,2,3,YES,NO,YES,NO
4520,301,Brisbane North,QLD,COMMUNITY,GREEN,20,3,YES,YES,YES,NO
4520,303,Cabool,QLD,COMMUNITY,GREEN,20,3,YES,YES,YES,NO
4521,303,Cabool,QLD,COMMUNITY,ORANGE,2,2,YES,NO,YES,NO
4550,314,Sunshine Coast,QLD,COMMUNITY,ORANGE,0,2,YES,NO,YES,NO
4551,314,Sunshine Coast,QLD,COMMUNITY,GREEN,56,2,YES,YES,YES,YES
4552,303,Cabool,QLD,COMMUNITY,ORANGE,5,2,YES,NO,YES,NO
4552,314,Sunshine Coast,QLD,COMMUNITY,ORANGE,5,2,YES,NO,YES,NO
4553,314,Sunshine Coast,QLD,COMMUNITY,ORANGE,2,2,YES,NO,YES,NO
4554,314,Sunshine Coast,QLD,COMMUNITY,ORANGE,0,2,YES,NO,YES,NO
4555,314,Sunshine Coast,QLD,COMMUNITY,ORANGE,1,2,YES,NO,YES,NO
4556,314,Sunshine Coast,QLD,COMMUNITY,GREEN,28,2,YES,YES,YES,YES
4557,314,Sunshine Coast,QLD,COMMUNITY,GREEN,5,2,YES,YES,YES,YES
4558,314,Sunshine Coast,QLD,COMMUNITY,GREEN,20,2,YES,YES,YES,YES
4559,314,Sunshine Coast,QLD,COMMUNITY,ORANGE,0,2,YES,NO,YES,NO
4560,314,Sunshine Coast,QLD,COMMUNITY,ORANGE,13,2,YES,NO,YES,NO
4561,314,Sunshine Coast,QLD,COMMUNITY,ORANGE,1,0,NO,NO,YES,NO
4562,314,Sunshine Coast,QLD,Do Not Service,RED,1,0,NO,NO,NO,NO
4563,314,Sunshine Coast,QLD,COMMUNITY,ORANGE,12,0,NO,NO,NO,NO
4564,314,Sunshine Coast,QLD,COMMUNITY,GREEN,15,2,YES,YES,YES,YES
4565,314,Sunshine Coast,QLD,COMMUNITY,ORANGE,7,0,NO,NO,NO,NO
4566,314,Sunshine Coast,QLD,COMMUNITY,GREEN,4,0,YES,YES,YES,YES
4567,314,Sunshine Coast,QLD,COMMUNITY,GREEN,5,0,YES,YES,YES,YES
4568,314,Sunshine Coast,QLD,Do Not Service,RED,3,0,NO,NO,NO,NO
4569,314,Sunshine Coast,QLD,Do Not Service,RED,1,0,NO,NO,NO,NO
4570,314,Sunshine Coast,QLD,Do Not Service,RED,2,0,NO,NO,NO,NO
4570,316,Wide Bay,QLD,Do Not Service,RED,2,0,NO,NO,NO,NO
4571,314,Sunshine Coast,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4572,314,Sunshine Coast,QLD,COMMUNITY,GREEN,2,2,YES,YES,YES,YES
4573,314,Sunshine Coast,QLD,COMMUNITY,GREEN,16,2,YES,YES,YES,YES
4574,314,Sunshine Coast,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4575,314,Sunshine Coast,QLD,COMMUNITY,GREEN,23,2,YES,YES,YES,YES
4580,314,Sunshine Coast,QLD,Do Not Service,RED,2,0,NO,NO,NO,NO
4581,314,Sunshine Coast,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4581,316,Wide Bay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4600,316,Wide Bay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4601,316,Wide Bay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4605,316,Wide Bay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4606,316,Wide Bay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4608,316,Wide Bay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4610,305,Darling Downs,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4610,316,Wide Bay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4611,316,Wide Bay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4612,316,Wide Bay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4613,316,Wide Bay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4614,305,Darling Downs,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4614,316,Wide Bay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4615,316,Wide Bay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4620,316,Wide Bay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4621,316,Wide Bay,QLD,Do Not Service,RED,1,0,NO,NO,NO,NO
4625,316,Wide Bay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4626,305,Darling Downs,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4626,316,Wide Bay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4627,316,Wide Bay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4630,316,Wide Bay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4650,316,Wide Bay,QLD,Do Not Service,RED,2,0,NO,NO,NO,NO
4655,316,Wide Bay,QLD,COMMUNITY,GREEN,24,0,YES,YES,NO,NO
4659,316,Wide Bay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4660,316,Wide Bay,QLD,Do Not Service,RED,1,0,NO,NO,NO,NO
4662,316,Wide Bay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4670,307,Fitzroy,QLD,COMMUNITY,GREEN,24,0,YES,YES,NO,NO
4670,316,Wide Bay,QLD,COMMUNITY,GREEN,24,0,YES,YES,NO,NO
4671,316,Wide Bay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4673,316,Wide Bay,QLD,COMMUNITY,GREEN,1,0,YES,YES,NO,NO
4674,307,Fitzroy,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4676,307,Fitzroy,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4677,307,Fitzroy,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4678,307,Fitzroy,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4680,307,Fitzroy,QLD,Do Not Service,RED,2,0,NO,NO,NO,NO
4694,307,Fitzroy,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4695,307,Fitzroy,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4697,307,Fitzroy,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4699,307,Fitzroy,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4700,307,Fitzroy,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4701,307,Fitzroy,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4702,307,Fitzroy,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4703,307,Fitzroy,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4704,307,Fitzroy,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4705,307,Fitzroy,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4705,309,Mackay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4706,307,Fitzroy,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4707,309,Mackay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4709,307,Fitzroy,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4710,307,Fitzroy,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4711,307,Fitzroy,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4712,307,Fitzroy,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4713,307,Fitzroy,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4714,307,Fitzroy,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4715,307,Fitzroy,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4716,307,Fitzroy,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4717,307,Fitzroy,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4718,307,Fitzroy,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4719,307,Fitzroy,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4720,307,Fitzroy,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4721,307,Fitzroy,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4721,309,Mackay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4722,307,Fitzroy,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4723,307,Fitzroy,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4724,304,Central West,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4725,304,Central West,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4726,304,Central West,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4727,304,Central West,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4728,304,Central West,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4730,304,Central West,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4731,304,Central West,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4732,304,Central West,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4733,304,Central West,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4735,304,Central West,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4736,304,Central West,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4737,309,Mackay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4738,309,Mackay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4739,309,Mackay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4740,309,Mackay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4741,309,Mackay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4742,309,Mackay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4743,309,Mackay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4744,309,Mackay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4745,309,Mackay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4746,309,Mackay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4750,309,Mackay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4751,309,Mackay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4753,309,Mackay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4754,309,Mackay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4756,309,Mackay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4757,309,Mackay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4798,309,Mackay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4799,309,Mackay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4800,309,Mackay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4801,309,Mackay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4802,309,Mackay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4803,309,Mackay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4804,311,Northern,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4805,311,Northern,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4806,311,Northern,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4807,311,Northern,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4808,311,Northern,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4809,310,North West,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4809,311,Northern,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4810,311,Northern,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4811,311,Northern,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4812,311,Northern,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4814,311,Northern,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4815,311,Northern,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4816,306,Far North,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4816,310,North West,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4816,311,Northern,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4817,311,Northern,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4818,311,Northern,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4819,311,Northern,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4820,309,Mackay,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4820,311,Northern,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4821,310,North West,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4822,310,North West,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4823,310,North West,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4824,310,North West,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4825,304,Central West,NT,Do Not Service,RED,0,0,NO,NO,NO,NO
4825,310,North West,NT,Do Not Service,RED,0,0,NO,NO,NO,NO
4825,702,Barkly,NT,Do Not Service,RED,0,0,NO,NO,NO,NO
4828,310,North West,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4829,304,Central West,QLD,Do Not Service,RED,2,0,NO,NO,NO,NO
4830,310,North West,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4849,306,Far North,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4850,311,Northern,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4852,306,Far North,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4854,306,Far North,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4855,306,Far North,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4856,306,Far North,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4858,306,Far North,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4859,306,Far North,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4860,306,Far North,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4861,306,Far North,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4865,306,Far North,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4868,306,Far North,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4869,306,Far North,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4870,306,Far North,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4871,306,Far North,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4872,306,Far North,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4873,306,Far North,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4874,306,Far North,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4875,306,Far North,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4876,306,Far North,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4877,306,Far North,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4878,306,Far North,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4879,306,Far North,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4880,306,Far North,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4881,306,Far North,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4882,306,Far North,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4883,306,Far North,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4884,306,Far North,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4885,306,Far North,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4886,306,Far North,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4887,306,Far North,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4888,306,Far North,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4890,310,North West,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4891,310,North West,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4892,306,Far North,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4892,310,North West,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
4895,306,Far North,QLD,Do Not Service,RED,0,0,NO,NO,NO,NO
5000,403,Metropolitan East,SA,COMMUNITY,GREEN,5,3,YES,YES,YES,YES
5006,403,Metropolitan East,SA,COMMUNITY,GREEN,2,3,YES,YES,YES,YES
5007,406,Metropolitan West,SA,COMMUNITY,GREEN,3,3,YES,YES,YES,YES
5008,406,Metropolitan West,SA,COMMUNITY,GREEN,7,3,YES,YES,YES,YES
5009,406,Metropolitan West,SA,COMMUNITY,GREEN,1,3,YES,YES,YES,YES
5010,406,Metropolitan West,SA,COMMUNITY,GREEN,3,2,YES,YES,YES,YES
5011,406,Metropolitan West,SA,COMMUNITY,GREEN,4,2,YES,YES,YES,YES
5012,406,Metropolitan West,SA,COMMUNITY,GREEN,8,2,YES,YES,YES,YES
5013,406,Metropolitan West,SA,COMMUNITY,GREEN,2,2,YES,YES,YES,YES
5014,406,Metropolitan West,SA,COMMUNITY,GREEN,14,2,YES,YES,YES,YES
5015,406,Metropolitan West,SA,COMMUNITY,GREEN,1,2,YES,YES,YES,YES
5016,406,Metropolitan West,SA,COMMUNITY,GREEN,3,2,YES,YES,YES,YES
5017,406,Metropolitan West,SA,COMMUNITY,GREEN,2,1,YES,YES,YES,YES
5018,406,Metropolitan West,SA,COMMUNITY,GREEN,3,1,YES,YES,YES,YES
5019,406,Metropolitan West,SA,COMMUNITY,GREEN,6,2,YES,YES,YES,YES
5020,406,Metropolitan West,SA,COMMUNITY,GREEN,2,2,YES,YES,YES,YES
5021,406,Metropolitan West,SA,COMMUNITY,GREEN,3,2,YES,YES,YES,YES
5022,406,Metropolitan West,SA,COMMUNITY,GREEN,7,3,YES,YES,YES,YES
5023,406,Metropolitan West,SA,COMMUNITY,GREEN,11,3,YES,YES,YES,YES
5024,406,Metropolitan West,SA,COMMUNITY,GREEN,11,3,YES,YES,YES,YES
5025,406,Metropolitan West,SA,COMMUNITY,GREEN,6,3,YES,YES,YES,YES
5031,406,Metropolitan West,SA,COMMUNITY,GREEN,7,3,YES,YES,YES,YES
5032,406,Metropolitan West,SA,COMMUNITY,GREEN,6,3,YES,YES,YES,YES
5033,406,Metropolitan West,SA,COMMUNITY,GREEN,7,3,YES,YES,YES,YES
5034,403,Metropolitan East,SA,COMMUNITY,GREEN,3,3,YES,YES,YES,YES
5035,403,Metropolitan East,SA,COMMUNITY,GREEN,2,3,YES,YES,YES,YES
5035,406,Metropolitan West,SA,COMMUNITY,GREEN,2,3,YES,YES,YES,YES
5037,405,Metropolitan South,SA,COMMUNITY,GREEN,7,3,YES,YES,YES,YES
5037,406,Metropolitan West,SA,COMMUNITY,GREEN,7,3,YES,YES,YES,YES
5038,405,Metropolitan South,SA,COMMUNITY,GREEN,14,3,YES,YES,YES,YES
5038,406,Metropolitan West,SA,COMMUNITY,GREEN,14,3,YES,YES,YES,YES
5039,405,Metropolitan South,SA,COMMUNITY,GREEN,0,3,YES,YES,YES,YES
5040,406,Metropolitan West,SA,COMMUNITY,GREEN,0,3,YES,YES,YES,YES
5041,405,Metropolitan South,SA,COMMUNITY,GREEN,4,3,YES,YES,YES,YES
5042,405,Metropolitan South,SA,COMMUNITY,GREEN,5,3,YES,YES,YES,YES
5043,405,Metropolitan South,SA,COMMUNITY,GREEN,11,3,YES,YES,YES,YES
5044,405,Metropolitan South,SA,COMMUNITY,GREEN,29,3,YES,YES,YES,YES
5045,405,Metropolitan South,SA,COMMUNITY,GREEN,6,3,YES,YES,YES,YES
5045,406,Metropolitan West,SA,COMMUNITY,GREEN,6,3,YES,YES,YES,YES
5046,405,Metropolitan South,SA,COMMUNITY,GREEN,4,3,YES,YES,YES,YES
5047,405,Metropolitan South,SA,COMMUNITY,GREEN,3,3,YES,YES,YES,YES
5048,405,Metropolitan South,SA,COMMUNITY,GREEN,3,3,YES,YES,YES,YES
5049,405,Metropolitan South,SA,COMMUNITY,GREEN,4,3,YES,YES,YES,YES
5050,405,Metropolitan South,SA,COMMUNITY,GREEN,0,3,YES,YES,YES,YES
5051,405,Metropolitan South,SA,COMMUNITY,GREEN,6,3,YES,YES,YES,YES
5052,405,Metropolitan South,SA,COMMUNITY,ORANGE,2,3,YES,NO,NO,NO
5061,403,Metropolitan East,SA,COMMUNITY,GREEN,1,3,YES,YES,YES,YES
5062,405,Metropolitan South,SA,COMMUNITY,GREEN,9,3,YES,YES,YES,YES
5063,403,Metropolitan East,SA,COMMUNITY,GREEN,6,3,YES,YES,YES,YES
5064,403,Metropolitan East,SA,COMMUNITY,GREEN,3,3,YES,YES,YES,YES
5064,405,Metropolitan South,SA,COMMUNITY,GREEN,3,3,YES,YES,YES,YES
5065,403,Metropolitan East,SA,COMMUNITY,GREEN,7,3,YES,YES,YES,YES
5066,403,Metropolitan East,SA,COMMUNITY,GREEN,1,3,YES,YES,YES,YES
5067,403,Metropolitan East,SA,COMMUNITY,GREEN,5,3,YES,YES,YES,YES
5068,403,Metropolitan East,SA,COMMUNITY,GREEN,7,3,YES,YES,YES,YES
5069,403,Metropolitan East,SA,COMMUNITY,GREEN,1,3,YES,YES,YES,YES
5070,403,Metropolitan East,SA,COMMUNITY,GREEN,16,2,YES,YES,YES,YES
5072,402,"Hills, Mallee & Southern",SA,VILLAGE,GREEN,7,3,YES,YES,YES,YES
5072,403,Metropolitan East,SA,COMMUNITY,GREEN,7,3,YES,YES,YES,YES
5073,403,Metropolitan East,SA,COMMUNITY,GREEN,17,2,YES,YES,YES,YES
5074,403,Metropolitan East,SA,COMMUNITY,GREEN,9,2,YES,YES,YES,YES
5075,403,Metropolitan East,SA,COMMUNITY,GREEN,8,2,YES,YES,YES,YES
5075,404,Metropolitan North,SA,COMMUNITY,GREEN,8,2,YES,YES,YES,YES
5076,402,"Hills, Mallee & Southern",SA,VILLAGE,ORANGE,3,2,YES,NO,NO,NO
5076,403,Metropolitan East,SA,COMMUNITY,ORANGE,3,2,YES,NO,NO,NO
5081,403,Metropolitan East,SA,COMMUNITY,GREEN,1,2,YES,YES,YES,YES
5082,403,Metropolitan East,SA,COMMUNITY,GREEN,8,3,YES,YES,YES,YES
5082,406,Metropolitan West,SA,COMMUNITY,GREEN,8,3,YES,YES,YES,YES
5083,403,Metropolitan East,SA,COMMUNITY,GREEN,3,2,YES,YES,YES,YES
5083,404,Metropolitan North,SA,COMMUNITY,GREEN,3,2,YES,YES,YES,YES
5084,404,Metropolitan North,SA,COMMUNITY,GREEN,2,2,YES,YES,YES,YES
5085,404,Metropolitan North,SA,COMMUNITY,GREEN,35,2,YES,YES,YES,YES
5086,404,Metropolitan North,SA,COMMUNITY,GREEN,6,2,YES,YES,YES,YES
5087,404,Metropolitan North,SA,COMMUNITY,GREEN,7,2,YES,YES,YES,YES
5088,404,Metropolitan North,SA,COMMUNITY,GREEN,1,2,YES,YES,YES,YES
5089,404,Metropolitan North,SA,COMMUNITY,GREEN,3,2,YES,YES,YES,YES
5090,404,Metropolitan North,SA,COMMUNITY,GREEN,8,0,YES,YES,YES,YES
5091,404,Metropolitan North,SA,COMMUNITY,GREEN,3,1,YES,YES,YES,YES
5092,404,Metropolitan North,SA,COMMUNITY,GREEN,10,2,YES,YES,YES,YES
5093,404,Metropolitan North,SA,COMMUNITY,GREEN,4,2,YES,YES,YES,YES
5094,404,Metropolitan North,SA,COMMUNITY,GREEN,0,2,YES,YES,YES,YES
5095,404,Metropolitan North,SA,COMMUNITY,GREEN,13,2,YES,YES,YES,YES
5096,404,Metropolitan North,SA,COMMUNITY,GREEN,3,1,YES,YES,YES,YES
5097,404,Metropolitan North,SA,COMMUNITY,GREEN,16,1,YES,YES,YES,YES
5098,404,Metropolitan North,SA,COMMUNITY,GREEN,4,2,YES,YES,YES,YES
5106,404,Metropolitan North,SA,COMMUNITY,GREEN,0,1,YES,YES,YES,YES
5107,404,Metropolitan North,SA,COMMUNITY,GREEN,6,1,YES,YES,YES,YES
5108,404,Metropolitan North,SA,COMMUNITY,GREEN,11,1,YES,YES,YES,YES
5109,404,Metropolitan North,SA,COMMUNITY,GREEN,16,1,YES,YES,YES,YES
5110,404,Metropolitan North,SA,COMMUNITY,ORANGE,0,1,YES,NO,NO,NO
5111,404,Metropolitan North,SA,COMMUNITY,GREEN,0,1,YES,YES,YES,NO
5112,404,Metropolitan North,SA,COMMUNITY,GREEN,15,1,YES,YES,YES,NO
5113,404,Metropolitan North,SA,COMMUNITY,GREEN,8,1,YES,YES,YES,NO
5114,402,"Hills, Mallee & Southern",SA,VILLAGE,GREEN,8,1,YES,YES,YES,NO
5114,404,Metropolitan North,SA,COMMUNITY,GREEN,8,1,YES,YES,YES,NO
5115,404,Metropolitan North,SA,COMMUNITY,GREEN,0,0,YES,YES,YES,NO
5115,411,"Yorke, Lower North & Barossa",SA,Do Not Service,GREEN,0,0,YES,YES,YES,NO
5116,404,Metropolitan North,SA,COMMUNITY,GREEN,2,0,YES,YES,YES,NO
5116,411,"Yorke, Lower North & Barossa",SA,Do Not Service,GREEN,2,0,YES,YES,YES,NO
5117,404,Metropolitan North,SA,COMMUNITY,GREEN,3,0,YES,YES,YES,NO
5118,404,Metropolitan North,SA,COMMUNITY,ORANGE,3,0,NO,NO,NO,NO
5118,411,"Yorke, Lower North & Barossa",SA,Do Not Service,ORANGE,3,0,NO,NO,NO,NO
5120,404,Metropolitan North,SA,Do Not Service,RED,0,0,NO,NO,NO,NO
5121,404,Metropolitan North,SA,COMMUNITY,GREEN,3,1,YES,YES,YES,NO
5125,404,Metropolitan North,SA,COMMUNITY,GREEN,8,1,YES,YES,YES,YES
5126,404,Metropolitan North,SA,COMMUNITY,GREEN,3,1,YES,YES,YES,YES
5127,404,Metropolitan North,SA,COMMUNITY,GREEN,7,1,YES,YES,YES,YES
